id,title,city,location,beds_number,bathrooms,price,living_area,land_area,parking_places,distance_from_sea,new_construction,air_conditioning,link,mobile_phone,last_update,published_by
3257209 (17266),Prodajem Građevinsko Zemljište,Buzet,"Buzet, Hrvatska",0,0,69900.0,0.0,1367.0,0,0,False,False,https://www.realitica.com/hr/listing/3257209,+385916115706,"29 Mar, 2024",ALMA
3175086 (XML-4482-458744),Prodajem Kuću,Buzet,"Buzet,Croatia",2,0,60000.0,120.0,150.0,0,0,False,False,https://www.realitica.com/hr/listing/3175086,+385 911106276,"16 Jan, 2024",360istria
3258338 (17276),Prodajem Građevinsko Zemljište,Žminj,"Žminj, Hrvatska",0,0,60000.0,0.0,950.0,0,0,False,False,https://www.realitica.com/hr/listing/3258338,+385916115706,"31 Mar, 2024",ALMA
3267661 (XML-4108-495803),Prodajem Građevinsko Zemljište,Cerovlje,"Cerovlje,Croatia",0,0,50000.0,0.0,1295.0,0,0,False,False,https://www.realitica.com/hr/listing/3267661,914808808,"11 Apr, 2024",dux
3267861,Prodajem Poljoprivredno Zemljište,Vodnjan,,0,0,40000.0,0.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3267861,091 2227800,"12 Apr, 2024",nobilis
3263169 (17328),Prodajem Poljoprivredno Zemljište,Vodnjan,"Peroj, Hrvatska",0,0,22531.0,0.0,625.0,0,0,False,False,https://www.realitica.com/hr/listing/3263169,+385916115706,"7 Apr, 2024",ALMA
3265734 (17347),Prodajem Poslovni Prostor,Pula,"Pula, Hrvatska",0,0,21000.0,15.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3265734,+385916115706,"10 Apr, 2024",ALMA
3257201 (17258),Prodajem Poslovni Prostor,Pula,"Pula, Hrvatska",0,0,1300.0,90.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3257201,+385916115706,"29 Mar, 2024",ALMA
3265735 (17348),Prodajem Građevinsko Zemljište,Rovinj,"Rovinj, Hrvatska",0,0,300.0,0.0,4329.0,0,0,False,False,https://www.realitica.com/hr/listing/3265735,+385916115706,"10 Apr, 2024",ALMA
3200323 (ALG-2429),Prodajem Kuću,Umag,"Umag, Hrvatska",10,0,1.0,720.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3200323,+385953631892,"2 Feb, 2024",AlphaLuxeGroup
2282074 (XML-4200-159411),Prodajem Kuću,Umag,"Umag,Croatia",6,4,1.0,500.0,1150.0,0,0,False,False,https://www.realitica.com/hr/listing/2282074,+385 992835255,"3 Dec, 2021",penta
3034986 (ALG-1639),Prodajem Kuću,Vižinada,"Vižinada, Hrvatska",4,0,1.0,500.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3034986,+385953631892,"5 Jun, 2023",AlphaLuxeGroup
3213050 (ALG-2494),Prodajem Kuću,Pula,"Pula, Hrvatska",4,0,1.0,453.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3213050,+385953631892,"12 Feb, 2024",AlphaLuxeGroup
2940248 (ALG-726),Prodajem Kuću,Ližnjan,"Ližnjan, Hrvatska",4,0,1.0,429.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2940248,+385953631892,"24 Jan, 2023",AlphaLuxeGroup
3194326 (ALG-2476),Prodajem Kuću,Tar-Vabriga,"Vabriga, Hrvatska",4,0,1.0,420.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3194326,+385953631892,"29 Jan, 2024",AlphaLuxeGroup
3199143 (ALG-2014),Prodajem Kuću,Grožnjan,"Grožnjan, Hrvatska",17,0,1.0,409.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3199143,+385953631892,"1 Feb, 2024",AlphaLuxeGroup
3216363 (ALG-2491),Prodajem Kuću,Pula,"Pula, Hrvatska",4,0,1.0,325.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216363,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
3213051 (ALG-2495),Prodajem Kuću,Pula,"Pula, Hrvatska",4,0,1.0,324.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3213051,+385953631892,"12 Feb, 2024",AlphaLuxeGroup
3213049 (ALG-2493),Prodajem Kuću,Pula,"Pula, Hrvatska",4,0,1.0,310.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3213049,+385953631892,"12 Feb, 2024",AlphaLuxeGroup
2974445 (ALG-1312),Prodajem Kuću,Pula,"Pula, Hrvatska",4,0,1.0,300.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2974445,+385953631892,"10 Mar, 2023",AlphaLuxeGroup
3226702 (ALG-1475),Prodajem Kuću,Višnjan,"Višnjan, Hrvatska",5,0,1.0,290.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3226702,+385953631892,"28 Feb, 2024",AlphaLuxeGroup
3187322 (ALG-2267),Prodajem Kuću,Marčana,"Mali Vareški, Hrvatska",4,0,1.0,280.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3187322,+385953631892,"19 Jan, 2024",AlphaLuxeGroup
3009784 (ALG-1320),Prodajem Kuću,Vižinada,"Vižinada, Hrvatska",5,0,1.0,280.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009784,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3205143 (ALG-2277),Prodajem Kuću,Umag,"Umag, Hrvatska",5,0,1.0,274.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3205143,+385953631892,"6 Feb, 2024",AlphaLuxeGroup
3205142 (ALG-2276),Prodajem Kuću,Umag,"Umag, Hrvatska",4,0,1.0,273.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3205142,+385953631892,"6 Feb, 2024",AlphaLuxeGroup
3205140 (ALG-2273),Prodajem Kuću,Umag,"Umag, Hrvatska",4,0,1.0,267.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3205140,+385953631892,"6 Feb, 2024",AlphaLuxeGroup
2940254 (ALG-801),Prodajem Kuću,Ližnjan,"Ližnjan, Hrvatska",4,0,1.0,256.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2940254,+385953631892,"24 Jan, 2023",AlphaLuxeGroup
3196175 (ALG-2479),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",5,0,1.0,253.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3196175,+385953631892,"30 Jan, 2024",AlphaLuxeGroup
3205141 (ALG-2275),Prodajem Kuću,Umag,"Umag, Hrvatska",4,0,1.0,252.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3205141,+385953631892,"6 Feb, 2024",AlphaLuxeGroup
3026346 (ALG-1018),Prodajem Kuću,Buzet,"Buzet, Hrvatska",4,0,1.0,250.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3026346,+385953631892,"24 May, 2023",AlphaLuxeGroup
3205144 (ALG-2278),Prodajem Kuću,Umag,"Umag, Hrvatska",3,0,1.0,249.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3205144,+385953631892,"6 Feb, 2024",AlphaLuxeGroup
3205145 (ALG-2279),Prodajem Kuću,Umag,"Umag, Hrvatska",3,0,1.0,249.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3205145,+385953631892,"6 Feb, 2024",AlphaLuxeGroup
2974427 (ALG-1276),Prodajem Kuću,Brtonigla,"Brtonigla, Hrvatska",3,0,1.0,247.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2974427,+385953631892,"10 Mar, 2023",AlphaLuxeGroup
3141150 (ALG-2215),Prodajem Kuću,Brtonigla,"Brtonigla, Hrvatska",4,0,1.0,234.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3141150,+385953631892,"10 Nov, 2023",AlphaLuxeGroup
3023525 (ALG-825),Prodajem Kuću,Labin,"Labin, Hrvatska",4,0,1.0,200.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3023525,+385953631892,"19 May, 2023",AlphaLuxeGroup
3026356 (ALG-1589),Prodajem Stan-Apartman,Rovinj,"Rovinj, Hrvatska",2,0,1.0,148.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3026356,+385953631892,"24 May, 2023",AlphaLuxeGroup
3216374 (ALG-2509),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,0,1.0,128.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216374,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
3216379 (ALG-2513),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,0,1.0,126.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216379,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
3216365 (ALG-2501),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,0,1.0,126.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216365,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
3216369 (ALG-2505),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,0,1.0,126.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216369,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
3196181 (ALG-2481),Prodajem Poslovni Prostor,Pula,"Pula, Hrvatska",0,0,1.0,120.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3196181,+385953631892,"30 Jan, 2024",AlphaLuxeGroup
3216372 (ALG-2508),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,0,1.0,117.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216372,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
2974402 (ALG-1244),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",3,0,1.0,117.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2974402,+385953631892,"10 Mar, 2023",AlphaLuxeGroup
3216378 (ALG-2512),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,0,1.0,115.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216378,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
3216364 (ALG-2500),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,0,1.0,115.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216364,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
3216368 (ALG-2504),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,0,1.0,115.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216368,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
2282075 (XML-4200-159406),Prodajem Stan-Apartman,Rovinj,"Rovinj,Croatia",2,0,1.0,98.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2282075,+385 992835255,"8 Mar, 2022",penta
3216380 (ALG-2514),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,0,1.0,65.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216380,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
3216376 (ALG-2510),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,0,1.0,65.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216376,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
3216370 (ALG-2506),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,0,1.0,65.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216370,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
3216366 (ALG-2502),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",2,0,1.0,65.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216366,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
3216377 (ALG-2511),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",1,0,1.0,55.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216377,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
3216367 (ALG-2503),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",1,0,1.0,54.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216367,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
3216381 (ALG-2515),Prodajem Stan-Apartman,Umag,"Umag, Hrvatska",1,0,1.0,53.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3216381,+385953631892,"15 Feb, 2024",AlphaLuxeGroup
3018573 (ALG-1554),Prodajem Hotel,Motovun,"Motovun, Hrvatska",0,0,0.0,31000.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3018573,+385953631892,"12 May, 2023",AlphaLuxeGroup
3211726 (ALG-2418),Prodajem Hotel,Tar-Vabriga,"Vabriga, Hrvatska",0,0,0.0,2300.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3211726,+385953631892,"11 Feb, 2024",AlphaLuxeGroup
3018575 (ALG-1556),Prodajem Hotel,Pula,"Pula, Hrvatska",0,0,0.0,1600.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3018575,+385953631892,"12 May, 2023",AlphaLuxeGroup
3011216 (ALG-1265),Prodajem Kuću,Poreč,"Poreč, Hrvatska",10,0,0.0,800.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3011216,+385953631892,"2 May, 2023",AlphaLuxeGroup
3009887 (ALG-1432),Prodajem Kuću,Medulin,"Medulin, Hrvatska",8,0,0.0,690.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009887,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3009851 (ALG-1393),Prodajem Kuću,Novigrad,"Novigrad, Hrvatska",7,0,0.0,650.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009851,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3017713 (ALG-1553),Prodajem Hotel,Labin,"Labin, Hrvatska",0,0,0.0,600.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3017713,+385953631892,"11 May, 2023",AlphaLuxeGroup
3009822 (ALG-1358),Prodajem Kuću,Medulin,"Medulin, Hrvatska",11,0,0.0,550.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009822,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3009855 (ALG-1397),Prodajem Kuću,Rovinj,"Rovinj, Hrvatska",4,0,0.0,450.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009855,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3009837 (ALG-1375),Prodajem Kuću,Umag,"Umag, Hrvatska",8,0,0.0,450.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009837,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3058084 (ALG-1769),Prodajem Kuću,Motovun,"Motovun, Hrvatska",5,0,0.0,447.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3058084,+385953631892,"11 Jul, 2023",AlphaLuxeGroup
3009817 (ALG-1352),Prodajem Kuću,Medulin,"Medulin, Hrvatska",5,0,0.0,420.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009817,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3009824 (ALG-1361),Prodajem Kuću,Kaštelir-Labinci,"Kaštelir, Hrvatska",5,0,0.0,400.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009824,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3019277 (ALG-1576),Prodajem Kuću,Motovun,"Motovun, Hrvatska",4,0,0.0,386.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3019277,+385953631892,"13 May, 2023",AlphaLuxeGroup
3009864 (ALG-1409),Prodajem Kuću,Lupoglav,"Lupoglav, Hrvatska",5,0,0.0,380.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009864,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3018577 (ALG-1558),Prodajem Hotel,Pula,"Pula, Hrvatska",0,0,0.0,372.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3018577,+385953631892,"12 May, 2023",AlphaLuxeGroup
3009827 (ALG-1364),Prodajem Kuću,Medulin,"Medulin, Hrvatska",4,0,0.0,310.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009827,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3190798 (ALG-2166),Prodajem Kuću,Labin,"Labin, Hrvatska",4,0,0.0,300.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3190798,+385953631892,"24 Jan, 2024",AlphaLuxeGroup
3058077 (ALG-1755),Prodajem Kuću,Tinjan,"Tinjan, Hrvatska",4,0,0.0,300.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3058077,+385953631892,"11 Jul, 2023",AlphaLuxeGroup
3267041 (17353),Prodajem Kuću,Vodnjan,"Vodnjan, Hrvatska",3,5,0.0,297.0,1000.0,0,0,False,False,https://www.realitica.com/hr/listing/3267041,+385916115706,"11 Apr, 2024",ALMA
3058083 (ALG-1768),Prodajem Kuću,Barban,"Barban, Hrvatska",5,0,0.0,281.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3058083,+385953631892,"11 Jul, 2023",AlphaLuxeGroup
3042948 (ALG-1716),Prodajem Kuću,Buzet,"Buzet, Hrvatska",4,0,0.0,230.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3042948,+385953631892,"16 Jun, 2023",AlphaLuxeGroup
3009803 (ALG-1338),Prodajem Kuću,Poreč,"Poreč, Hrvatska",4,0,0.0,223.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009803,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3029548 (ALG-998),Prodajem Kuću,Raša,"Raša, Hrvatska",4,0,0.0,210.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3029548,+385953631892,"29 May, 2023",AlphaLuxeGroup
3009862 (ALG-1407),Prodajem Kuću,Kanfanar,"Kanfanar, Hrvatska",8,0,0.0,206.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009862,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3236607 (ALG-1485),Prodajem Kuću,Medulin,"Medulin, Hrvatska",4,0,0.0,200.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3236607,+385953631892,"11 Mar, 2024",AlphaLuxeGroup
3011204 (ALG-1182),Prodajem Kuću,Novigrad,"Novigrad, Hrvatska",7,0,0.0,190.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3011204,+385953631892,"2 May, 2023",AlphaLuxeGroup
3220209 (ALG-2251),Prodajem Kuću,Labin,"Labin, Hrvatska",4,0,0.0,180.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3220209,+385953631892,"20 Feb, 2024",AlphaLuxeGroup
3065407 (ALG-1995),Prodajem Kuću,Brtonigla,"Buje, Hrvatska",3,0,0.0,170.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3065407,+385953631892,"21 Jul, 2023",AlphaLuxeGroup
3258581 (17284),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",0,1,0.0,72.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3258581,+385916115706,"1 Apr, 2024",ALMA
3258578 (17280),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",1,1,0.0,72.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3258578,+385916115706,"1 Apr, 2024",ALMA
3264448 (17333),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",2,1,0.0,58.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3264448,+385916115706,"9 Apr, 2024",ALMA
3019279 (ALG-1578),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",2,0,0.0,55.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3019279,+385953631892,"13 May, 2023",AlphaLuxeGroup
3263165 (17324),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",2,1,0.0,49.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3263165,+385916115706,"7 Apr, 2024",ALMA
3263167 (17326),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",2,1,0.0,49.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3263167,+385916115706,"7 Apr, 2024",ALMA
3263168 (17327),Prodajem Stan-Apartman,Pula,"Pula, Hrvatska",1,1,0.0,35.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3263168,+385916115706,"7 Apr, 2024",ALMA
3267044 (17356),Prodajem Stan-Apartman,Rovinj,"Rovinj, Hrvatska",2,2,0.0,0.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3267044,+385916115706,"11 Apr, 2024",ALMA
3024737 (ALG-1543),Prodajem Građevinsko Zemljište,Kaštelir-Labinci,"Labinci, Hrvatska",0,0,0.0,0.0,2712.0,0,0,False,False,https://www.realitica.com/hr/listing/3024737,+385953631892,"22 May, 2023",AlphaLuxeGroup
3267042 (17354),Prodajem Stan-Apartman,Rovinj,"Rovinj, Hrvatska",1,1,0.0,0.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3267042,+385916115706,"11 Apr, 2024",ALMA
3267043 (17355),Prodajem Stan-Apartman,Rovinj,"Rovinj, Hrvatska",2,2,0.0,0.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3267043,+385916115706,"11 Apr, 2024",ALMA
3267036 (17345),Prodajem Stan-Apartman,Rovinj,"Rovinj, Hrvatska",1,1,0.0,0.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3267036,+385916115706,"11 Apr, 2024",ALMA
3267034 (17343),Prodajem Stan-Apartman,Rovinj,"Rovinj, Hrvatska",1,1,0.0,0.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3267034,+385916115706,"11 Apr, 2024",ALMA
3267037 (17346),Prodajem Stan-Apartman,Rovinj,"Rovinj, Hrvatska",2,2,0.0,0.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3267037,+385916115706,"11 Apr, 2024",ALMA
3267035 (17344),Prodajem Stan-Apartman,Rovinj,"Rovinj, Hrvatska",1,1,0.0,0.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3267035,+385916115706,"11 Apr, 2024",ALMA
3267033 (17342),Prodajem Stan-Apartman,Rovinj,"Rovinj, Hrvatska",1,1,0.0,0.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3267033,+385916115706,"11 Apr, 2024",ALMA
